"","human","mouse"
"9462",91603,66983
"9463",493856,67006
"9464",160777,269693
"9465",134510,79560
"9466",84465,214058
"9467",10874,56183
"9468",84432,246691
"9469",388552,232946
"9471",283358,330406
"9472",6919,21400
"9473",55225,242570
"9474",160418,237500
"9475",11107,70779
"9476",10391,235431
"9477",22982,208440
"9478",254268,329738
"9479",148223,66374
"9480",84343,12807
"9481",8645,16529
"9482",202333,76469
"9483",219968,258697
"9484",79932,100317
"9485",57475,211945
"9486",64403,239096
"9487",23529,56708
"9488",5557,19075
"9489",6598,20587
"9490",51095,70047
"9491",2798,14715
"9492",1545,13078
"9493",80270,101502
"9494",9354,140630
"9495",6191,20102
"9496",63929,321003
"9497",84868,171285
"9498",54361,22417
"9499",4815,29862
"9500",51319,66880
"9501",6513,20525
"9502",6767,70356
"9503",2638,14473
"9504",5538,19063
"9505",79054,171382
"9506",1413,12959
"9507",79739,70892
"9508",10683,13389
"9509",10336,69587
"9510",8904,266692
"9511",10512,20348
"9512",200504,66284
"9513",56163,30054
"9514",202559,170771
"9515",84905,228807
"9516",51324,27965
"9517",3681,381924
"9518",10562,380924
"9519",80714,80720
"9521",55170,99890
"9522",55850,67023
"9523",58538,227157
"9524",10153,12607
"9525",10197,19192
"9526",29880,66248
"9527",3306,15512
"9546",7292,22164
"9547",23518,226412
"9548",8871,20975
"9549",64506,12877
"9550",813,12321
"9551",7852,12767
"9552",10427,99683
"9553",55509,381319
"9554",10856,20174
"9555",55238,234595
"9556",56920,218877
"9571",27345,58802
"9572",1397,68337
"9573",55898,101869
"9574",128,11532
"9575",286514,215641
"9576",29855,170644
"9577",115727,233046
"9578",1608,110197
"9579",64219,18744
"9580",345557,239318
"9581",4077,17966
"9582",9543,19289
"9583",54910,20353
"9584",7010,21687
"9585",3673,16398
"9586",1183,12727
"9587",9748,20874
"9588",64423,70435
"9589",114792,212390
"9590",375686,74281
"9591",2828,319197
"9593",116842,259301
"9594",81624,56419
"9595",51266,56760
"9596",2119,104156
"9597",117143,27878
"9598",55813,216987
"9599",83706,108101
"9600",728621,73332
"9601",51129,57875
"9602",3489,16012
"9603",285800,320111
"9604",389792,72500
"9605",493,381290
"9606",114902,235312
"9607",11244,22770
"9608",161514,74286
"9609",7159,209456
"9616",93010,227327
"9617",64116,67547
"9618",5292,18712
"9619",4168,109904
"9620",6847,20957
"9621",23304,224826
"9622",3269,15465
"9623",154091,353169
"9624",2021,13804
"9625",8973,11440
"9626",55741,108687
"9627",5096,66904
"9628",2120,14011
"9629",7031,21784
"9630",9340,93896
"9631",146542,69234
"9632",10675,29873
"9633",10529,74103
"9634",283130,107375
"9635",51367,117109
"9636",1013,12555
"9637",5190,224824
"9638",10201,54369
"9639",10994,216136
"9640",4330,433938
"9641",28970,70984
"9645",1264,12797
"9646",644150,330319
"9647",5787,19263
"9648",6572,20508
"9649",63891,84585
"9650",2889,107746
"9651",51569,67890
"9652",84630,106763
"9653",89941,214952
"9654",81839,229658
"9655",79165,69757
"9656",3329,15510
"9657",374454,406220
"9658",79930,27261
"9659",57470,72946
"9671",129530,69541
"9672",9416,74351
"9673",23310,78658
"9674",6795,20871
"9675",57511,67542
"9676",266812,58243
"9677",64943,70021
"9678",759,12346
"9679",345757,67698
"9680",114784,329942
"9681",9899,64176
"9682",5007,76303
"9683",132884,68525
"9684",4036,14725
"9685",84106,378460
"9686",140807,105866
"9687",6667,20683
"9688",741,29805
"9689",3656,108960
"9690",6469,20423
"9691",5431,231329
"9692",2314,14248
"9693",5192,668173
"9694",115106,225745
"9695",81790,77733
"9696",127707,242721
"9698",6382,20969
"9699",6327,72821
"9701",6618,102209
"9702",54455,213499
"9703",124808,52715
"9704",54814,67369
"9705",4751,18005
"9706",4841,53610
"9707",29108,66824
"9708",4656,17928
"9709",161003,229277
"9710",6920,21401
"9711",114770,57757
"9712",6990,67117
"9713",5067,18488
"9714",4736,19896
"9715",23114,269116
"9719",29942,75029
"9720",9112,116870
"9721",56971,319930
"9722",57663,57775
"9723",1762,13401
"9724",7095,69276
"9725",375323,269788
"9726",57546,382051
"9727",152926,243382
"9728",2691,14601
"9729",57489,52184
"9730",94233,30044
"9731",64922,100061
"9732",7466,22393
"9733",26998,59083
"9734",8509,17423
"9735",401138,71421
"9736",3266,353283
"9737",5912,74012
"9738",11319,70601
"9739",4257,56615
"9740",145226,77974
"9742",51284,170743
"9743",5137,18575
"9744",2913,108069
"9745",8879,20397
"9746",7504,22439
"9747",10771,66505
"9748",57050,65961
"9749",1656,13209
"9750",6566,20501
"9751",7597,109929
"9752",344191,14029
"9753",387694,328381
"9754",2305,14235
"9755",8630,27400
"9756",79805,226841
"9757",29080,52713
"9758",374654,16576
"9759",10888,14608
"9760",283652,317750
"9761",57862,52708
"9762",7306,22178
"9763",50837,387355
"9764",23440,18420
"9765",2643,14528
"9766",83887,100216474
"9767",10274,20842
"9768",1654,13205
"9769",3145,15288
"9770",421,11877
"9771",121340,170574
"9772",285704,68799
"9773",5443,18976
"9774",89796,215690
"9775",54518,54519
"9776",11132,23830
"9777",8861,16825
"9778",7443,22367
"9779",660,12169
"9784",9982,14181
"9785",6487,20441
"9786",133,11535
"9787",23324,17160
"9788",65217,11994
"9789",4617,17877
"9790",8829,18186
"9791",341405,208258
"9794",11113,12704
"9795",4292,17350
"9796",9584,170791
"9797",11168,101739
"9798",9440,234959
"9799",23165,70699
"9800",57758,56788
"9801",58484,268973
"9802",375061,69627
"9803",26254,269120
"9804",79718,81004
"9805",163782,242553
"9806",23351,219094
"9807",9114,11972
"9809",25849,231440
"9810",23243,105522
"9811",4838,18119
"9812",91663,50918
"9813",2317,286940
"9814",8548,66352
"9815",53637,94226
"9816",10509,20352
"9817",5167,18605
"9818",84166,434341
"9819",121506,69187
"9820",340547,78789
"9822",3664,54139
"9823",6794,20869
"9831",3643,16337
"9832",85360,71709
"9833",221078,74455
"9834",112744,257630
"9835",10635,19362
"9836",56886,320011
"9838",442425,14240
"9839",200035,78373
"9841",253430,69718
"9842",79791,76454
"9843",84167,72254
"9844",128434,277432
"9845",129880,72569
"9846",50700,235033
"9847",84886,69551
"9848",377677,71934
"9849",2804,224139
"9850",57447,29811
"9852",56675,78593
"9853",386724,320844
"9854",7168,22003
"9855",2301,30923
"9856",22904,216161
"9857",7156,21975
"9858",7803,19243
"9859",284348,76942
"9860",26256,71132
"9861",5539,19064
"9862",10446,16980
"9863",4618,17878
"9864",1948,13642
"9865",2593,14431
"9866",9988,23857
"9867",126006,18545
"9868",136319,14489
"9869",7158,27223
"9870",2873,209318
"9871",60412,20336
"9872",3589,16156
"9873",83878,234395
"9874",7798,269593
"9875",4188,17240
"9876",63951,242523
"9877",740,18120
"9878",221002,70727
"9879",57134,230815
"9880",54625,547253
"9881",162494,246104
"9882",6497,20481
"9883",103910,67938
"9884",5576,19087
"9885",4854,18131
"9886",145482,77219
"9887",9831,78834
"9888",286676,106347
"9889",64788,76483
"9890",130589,319625
"9891",8648,17977
"9892",57192,94178
"9893",6195,20111
"9894",5792,19268
"9895",284358,74490
"9896",55210,108888
"9897",7486,22427
"9898",2986,245650
"9899",79135,68316
"9903",148266,72723
"9904",8541,76787
"9905",54505,218629
"9906",2959,229906
"9907",8999,53886
"9908",270,229665
"9909",130,100417514
"9910",63901,107373
"9911",5567,18749
"9912",23495,57916
"9913",79759,244219
"9914",3815,16590
"9915",55553,20679
"9916",5806,19288
"9917",256281,66174
"9918",8481,237222
"9919",114898,69183
"9920",9843,15203
"9921",2012,13730
"9922",2260,14182
"9923",9209,71268
"9924",821,12330
"9926",5564,19079
"9927",8110,70127
"9928",348093,71973
"9929",2935,14852
"9930",4627,17886
"9942",130535,51960
"9943",285973,213948
"9944",5994,170767
"9945",820,12796
"9946",284486,66198
"9947",27147,209773
"9948",114885,106326
"9949",92591,217217
"9950",56339,56335
"9951",25912,99650
"9952",2045,13841
"9953",81622,54445
"9954",26271,67141
"9955",10360,18150
"9957",4691,17975
"9958",25932,29876
"9959",5152,18585
"9966",2563,14403
"9967",7070,21838
"9968",32,100705
"9969",374291,75406
"9970",2049,13845
"9971",7780,230810
"9972",7048,21813
"9973",54516,108853
"9974",3174,30942
"9975",2321,14254
"9976",219402,76366
"9977",361,11829
"9978",2044,13839
"9979",85021,19707
"9980",163126,386655
"10015",1580,13120
"10016",146862,217012
"10017",3899,16764
"10018",51246,66940
"10019",84525,74318
"10020",8805,21848
"10021",54852,74090
"10022",3768,16515
"10023",84966,230868
"10024",2903,14811
"10025",170850,225030
"10026",79693,230734
"10027",359948,270110
"10028",2817,14733
"10029",5078,18506
"10030",3587,16154
"10031",23,224742
"10032",147807,66056
"10033",80128,360213
"10034",148327,78284
"10035",369,11836
"10036",23585,71817
"10037",3001,14938
"10038",9778,320661
"10039",677,12192
"10040",224,11671
"10043",23314,212712
"10044",147138,217356
"10045",7005,21678
"10046",1043,23833
"10047",284611,329739
"10048",84988,73062
"10049",5073,74108
"10050",26266,243755
"10051",7263,22117
"10052",11112,58875
"10053",83445,14840
"10054",1990,109901
"10055",6929,21423
"10058",55252,75302
"10059",3751,16508
"10060",55437,227154
"10061",8930,17193
"10062",147912,20475
"10063",4201,17256
"10064",9333,74176
"10065",103,56417
"10066",10157,30956
"10067",6228,66475
"10068",29109,234686
"10069",83850,272636
"10070",286451,77929
"10071",89890,432879
"10072",6299,58198
"10073",26073,67811
"10074",904,12455
"10075",8727,54366
"10076",84668,84652
"10077",29089,67196
"10078",23649,18969
"10080",8906,11766
"10081",5092,13180
"10082",56948,654795
"10083",28968,381884
"10084",10445,51812
"10085",118980,94279
"10086",93145,244723
"10087",57545,231214
"10088",55827,74106
"10089",23603,23790
"10090",54665,229675
"10091",653319,74356
"10092",56898,69772
"10093",10765,75605
"10094",84196,170707
"10095",5648,17174
"10096",5021,18430
"10098",9054,18041
"10099",5915,218772
"10100",1208,109791
"10101",3938,226413
"10102",863,12398
"10103",2899,14807
"10104",3291,15484
"10105",10316,14767
"10106",23641,434784
"10107",4802,18046
"10108",2707,14620
"10109",8460,22021
"10110",7454,22376
"10111",23171,333433
"10112",113130,67849
"10113",84557,66734
"10114",84889,11989
"10115",23589,52502
"10116",53833,213208
"10119",11173,108153
"10120",113026,72469
"10121",54535,240084
"10122",10451,57257
"10123",10533,74244
"10124",5217,18645
"10125",4149,17187
"10126",54680,229937
"10127",2255,14165
"10128",2517,71665
"10129",84498,67544
"10130",79290,258914
"10133",126792,117592
"10134",56673,57355
"10135",387129,319239
"10136",3559,16184
"10137",1535,13057
"10138",56667,17063
"10139",2171,16592
"10140",3000,14919
"10141",1933,55949
"10142",1525,382097
"10143",1045,12591
"10144",9407,231382
"10145",283417,320752
"10149",26284,57837
"10150",865,12400
"10151",79101,75316
"10152",5193,103737
"10153",6120,66646
"10154",788,57279
"10155",10014,15184
"10156",51281,241158
"10157",84654,79401
"10158",51154,69902
"10159",5746,213527
"10160",9394,50785
"10165",9684,223664
"10166",9689,66882
"10167",115817,52585
"10168",9360,228005
"10169",2281,14226
"10170",23635,66970
"10171",136,11541
"10172",79998,75305
"10173",64240,27409
"10174",973,12518
"10175",23765,16172
"10176",90634,100637
"10177",132864,231207
"10179",387837,71183
"10180",317649,66892
"10181",57678,14732
"10182",7516,57434
"10183",147015,70451
"10184",5279,67292
"10185",89795,260315
"10186",127391,69469
"10187",1041,386463
"10188",23308,50723
"10190",83746,214669
"10191",81605,68205
"10192",535,11975
"10193",29074,67681
"10194",83882,208634
"10195",55692,66978
"10196",9632,218811
"10197",8915,12042
"10198",84502,319984
"10199",795,12309
"10200",9975,353187
"10201",9656,240087
"10202",146050,99334
"10203",131965,67011
"10204",9789,66624
"10205",2275,14201
"10206",4909,78405
"10207",80854,73251
"10208",140576,67860
"10209",8995,240873
"10210",6470,20425
"10211",219995,545279
"10212",142685,78910
"10213",11035,56532
"10214",79694,242362
"10215",8553,20893
"10216",140685,72147
"10217",6810,20909
"10218",7133,21938
"10219",731,230558
"10220",51201,70546
"10221",7024,21422
"10222",146923,217201
"10223",83854,70726
"10225",23621,23821
"10226",84083,226409
"10227",1130,17101
"10228",114897,56745
"10229",7818,65111
"10230",372,213827
"10231",6158,19943
"10232",57185,74552
"10233",22916,68092
"10234",79870,118452
"10235",126208,67109
"10236",4613,18109
"10259",6801,268980
"10260",6017,19771
"10261",635,12116
"10262",81491,81006
"10263",64118,68730
"10266",6274,20197
"10267",5782,19248
"10268",1875,13559
"10269",6776,20850
"10270",5774,545622
"10271",11057,54608
"10272",166979,238896
"10273",57709,241919
"10274",8761,230721
"10275",126669,214547
"10285",387597,100039795
"10286",7224,22067
"10290",8193,29861
"10294",8667,68135
"10295",54596,381591
"10296",8625,19727
"10297",79446,212198
"10298",84946,353258
"10299",8536,52163
"10300",440163,497071
"10301",92241,226594
"10303",381,11844
"10304",2781,14687
"10305",221079,75869
"10306",55168,68565
"10307",1991,50701
"10308",6582,20518
"10309",1786,13433
"10311",4542,17916
"10312",1994,15568
"10313",147339,212163
"10314",131034,74020
"10315",55255,218460
"10316",8943,11776
"10317",30814,26970
"10318",55359,243659
"10319",23569,18602
"10320",10120,226977
"10321",503497,73466
"10322",6237,20130
"10323",6261,20190
"10324",11069,56508
"10325",51228,56356
"10326",116519,66113
"10327",51728,67005
"10328",3936,18826
"10329",2764,63985
"10330",57446,29812
"10331",344752,639634
"10332",6857,20979
"10333",92092,209032
"10334",142689,70392
"10335",85460,100515
"10336",55283,171166
"10337",3570,16194
"10338",144608,320135
"10339",51701,18099
"10341",1869,13555
"10342",57172,215303
"10343",126129,78070
"10344",1357,109697
"10345",11155,24131
"10346",5607,23938
"10347",56894,28169
"10348",25824,54683
"10349",400916,103172
"10350",4791,18034
"10351",10781,77519
"10352",5156,18595
"10353",83759,66704
"10354",10266,54409
"10355",126133,69748
"10356",170392,18302
"10357",5442,216151
"10358",6210,267019
"10359",25847,69010
"10360",3338,57431
"10361",23061,76795
"10362",3423,15931
"10363",8558,234854
"10364",11043,23947
"10365",5877,98710
"10366",117608,27274
"10367",54662,70296
"10368",114884,74486
"10377",5803,19283
"10378",8567,228355
"10379",3856,16691
"10380",10548,74140
"10381",8638,231655
"10382",340371,223649
"10383",9457,57756
"10384",78987,171508
"10385",6514,20526
"10398",7379,22269
"10399",7403,22289
"10400",8997,545156
"10403",55224,214253
"10404",283629,71099
"10405",384,11847
"10406",5598,23939
"10407",171586,106861
"10408",134860,503558
"10409",389549,73191
"10410",158833,245533
"10411",55239,270086
"10412",55803,216991
"10413",8633,22253
"10414",6478,20439
"10415",27346,69071
"10416",5582,18752
"10417",151636,209200
"10418",140691,70928
"10419",83857,387314
"10420",5499,19045
"10421",2172,16204
"10422",55229,269614
"10423",8406,51795
"10424",54487,94223
"10425",8482,20361
"10428",7528,22632
"10429",5028,18441
"10430",219743,71767
"10434",4293,338372
"10435",55573,321022
"10436",54583,112405
"10437",23484,68192
"10438",51735,192786
"10439",147011,216974
"10440",1141,11444
"10441",83937,213391
"10442",51499,69076
"10443",27076,72434
"10444",9119,109052
"10445",115209,67013
"10446",55017,58248
"10447",51673,67971
"10448",91010,22379
"10449",11000,26568
"10450",4810,195727
"10451",1544,13077
"10452",230,11676
"10453",10022,23919
"10454",56904,227700
"10455",1356,12870
"10456",6840,225115
"10457",139065,245446
"10458",3956,16852
"10459",49860,381457
"10460",1288,94216
"10461",201299,66599
"10462",359,11827
"10463",9806,94214
"10464",153579,237754
"10465",6934,21416
"10466",10573,68611
"10467",6866,21334
"10468",51193,67778
"10469",7343,21429
"10470",11184,26411
"10471",29101,68991
"10472",1974,13682
"10473",11322,217353
"10488",5530,19055
"10489",5148,18588
"10490",65018,68943
"10491",84548,236848
"10492",4126,110173
"10493",375444,67392
"10494",6236,56437
"10495",54556,71777
"10496",54495,67988
"10497",155435,381626
"10498",10885,269470
"10499",222663,268935
"10500",3236,15430
"10501",3162,15368
"10502",51379,54394
"10503",1053,110794
"10504",57209,72720
"10516",7126,21927
"10517",7448,22370
"10518",5162,68263
"10519",23023,330401
"10520",6097,19885
"10521",1719,13361
"10522",54865,66614
"10523",389432,320825
"10524",780,12305
"10525",9879,212880
"10526",55633,381085
"10527",283420,232414
"10528",144321,67537
"10529",5463,19009
"10530",79776,80892
"10531",10999,26569
"10532",1453,104318
"10534",10763,18008
"10535",9541,66935
"10536",192134,272411
"10537",3190,15387
"10538",22980,66855
"10539",91433,269955
"10540",124739,216835
"10541",84883,71361
"10542",2267,234199
"10543",7991,80286
"10544",51764,64337
"10545",4218,17274
"10546",79007,72185
"10547",84188,67420
"10548",23409,75387
"10549",29929,320438
"10550",29078,68493
"10551",3761,16520
"10552",56243,208618
"10553",11285,218271
"10554",90527,213696
"10555",1675,11537
"10556",8988,56534
"10557",80331,13002
"10558",3651,18609
"10559",29883,18983
"10560",5142,18578
"10561",200185,66059
"10562",22875,224794
"10563",79961,72121
"10564",2701,14612
"10565",5438,69920
"10566",1447,12991
"10567",63827,12032
"10568",89766,52020
"10569",29894,94230
"10570",55916,237082
"10571",775,12288
"10572",116138,71765
"10573",1912,54383
"10574",1195,12747
"10575",8928,14106
"10576",1716,27369
"10577",8506,53321
"10578",26575,56533
"10579",253461,245007
"10580",27247,56748
"10581",5934,19651
"10582",11240,18600
"10583",11270,106582
"10584",91687,70454
"10585",2615,434215
"10586",26292,56309
"10587",84070,545136
"10588",9651,269615
"10623",346673,20899
"10624",27250,18569
"10625",57117,71793
"10626",5778,320139
"10627",1907,13615
"10628",55364,16210
"10629",84631,245450
"10630",8789,14120
"10631",3953,16847
"10632",9742,106633
"10633",54965,72084
"10634",5322,18784
"10635",2720,12091
"10636",84619,229007
"10637",55336,50788
"10638",6676,245865
"10639",5328,18792
"10640",80344,28199
"10641",64799,78250
"10642",8312,12005
"10643",140775,237782
"10644",79801,20419
"10645",583,67378
"10646",9353,20563
"10647",6908,21374
"10648",2101,26379
"10649",5630,19132
"10650",22931,19330
"10651",383,11846
"10652",5232,18663
"10653",7553,223669
"10654",5690,26445
"10655",6940,21408
"10656",57106,269854
"10657",23072,94253
"10658",54870,69232
"10659",387921,212114
"10660",80135,70285
"10661",10053,11768
"10662",146223,97487
"10663",58506,233208
"10664",5571,19082
"10665",7802,75563
"10666",394263,672682
"10667",23043,665113
"10668",26063,26378
"10669",6009,19744
"10670",1756,13405
"10671",2067,13870
"10672",2242,14159
"10673",8834,216821
"10674",23190,67812
"10675",55344,403178
"10676",93979,74649
"10677",79159,97961
"10678",151230,277396
