"","human","mouse"
"8314",5470,19023
"8315",705,53414
"8316",2288,14228
"8317",11078,110253
"8318",5261,68961
"8319",64581,56644
"8320",24148,68879
"8321",796,12310
"8322",26020,65107
"8323",6886,21349
"8324",3791,16542
"8325",30849,75669
"8326",79143,77582
"8327",5878,19345
"8328",64344,53417
"8329",55239,270086
"8330",5567,18749
"8331",10683,13389
"8332",84243,503610
"8333",3735,85305
"8334",290,16790
"8335",2162,74145
"8336",5863,19732
"8337",3886,53617
"8338",51458,56315
"8340",23025,382018
"8341",7957,13853
"8344",79568,68115
"8345",28968,381884
"8346",51208,56492
"8347",10801,53860
"8348",51514,76843
"8349",5279,67292
"8350",7745,93681
"8351",4988,18390
"8352",10926,27214
"8353",5252,21652
"8354",5753,20459
"8355",8988,56534
"8356",27335,73830
"8357",11129,53609
"8358",84560,17752
"8359",5800,19277
"8360",8864,18627
"8361",93,11481
"8362",55266,67226
"8363",54852,74090
"8364",79583,234740
"8365",242,11686
"8366",80000,381157
"8367",80012,241915
"8368",55633,381085
"8369",79611,380660
"8370",89781,192232
"8371",64343,27215
"8372",4035,16971
"8373",4294,269881
"8374",57335,192651
"8375",9399,69106
"8376",5905,19387
"8377",26146,74019
"8378",10184,218454
"8379",55858,21982
"8380",57113,26946
"8381",4134,17758
"8382",2737,14634
"8383",54982,76524
"8384",10846,23984
"8385",23566,65086
"8389",9804,67952
"8390",5629,19130
"8391",7005,21678
"8392",56949,67439
"8393",10263,52004
"8394",22985,56215
"8395",4634,17897
"8396",6277,20200
"8397",32,100705
"8398",222487,54672
"8399",25984,94179
"8400",5157,68797
"8401",4701,66416
"8402",5165,236900
"8403",2030,63959
"8404",8876,22361
"8405",51773,233532
"8406",388886,192734
"8407",9053,17761
"8408",11199,26359
"8409",1046,12592
"8410",25769,76376
"8411",27077,27078
"8412",29888,97387
"8413",11255,99296
"8414",4659,17931
"8416",1780,13426
"8417",10521,67040
"8418",9877,70579
"8419",7341,22218
"8420",54475,217011
"8421",25829,223693
"8422",3775,16525
"8423",2321,14254
"8424",56676,56787
"8425",5739,19222
"8426",55288,59040
"8427",23317,235567
"8428",10983,12453
"8429",6018,109263
"8430",28231,108115
"8431",10885,269470
"8432",65989,106565
"8433",23670,83921
"8434",7342,22221
"8435",3725,16476
"8436",57035,27981
"8437",23112,213988
"8438",10390,99712
"8439",79807,67553
"8440",6772,20846
"8441",6943,21412
"8442",79033,140546
"8443",90627,243362
"8444",140467,140482
"8445",1612,69635
"8446",10911,24111
"8447",637,12122
"8448",54796,242509
"8449",4615,17874
"8450",9289,14766
"8451",6157,26451
"8453",56901,407790
"8454",2670,14580
"8455",9924,103135
"8456",79632,75906
"8457",10043,21968
"8458",7289,22158
"8459",80129,100504234
"8460",6582,20518
"8461",9394,50785
"8462",4698,68202
"8463",7769,22719
"8464",27346,69071
"8465",11182,227659
"8466",81887,76130
"8467",9329,269252
"8468",11079,67830
"8469",80347,71743
"8470",84818,171095
"8471",1650,13200
"8472",2068,13871
"8473",4624,17888
"8474",1621,13166
"8475",4481,20288
"8476",8419,107993
"8477",9532,213539
"8478",23034,74480
"8479",9768,68026
"8480",56913,94192
"8481",85446,239102
"8482",55970,14701
"8483",2048,13844
"8484",29109,234686
"8485",27023,64290
"8486",284325,414069
"8487",22899,442801
"8488",6862,20997
"8489",9767,382207
"8490",23007,269437
"8491",80217,100048534
"8492",4175,17219
"8493",23081,76804
"8494",6586,20564
"8495",9843,15203
"8496",7516,57434
"8497",9663,64898
"8498",4357,246221
"8499",11160,244373
"8500",11155,24131
"8501",91298,68281
"8502",10236,74326
"8503",54708,69104
"8504",25949,68592
"8505",27430,108645
"8506",79705,233328
"8507",57787,232944
"8508",80273,17713
"8509",55337,319278
"8510",83941,94043
"8513",8460,22021
"8514",54908,70385
"8515",4201,17256
"8516",2121,59056
"8517",9019,68481
"8518",8555,218294
"8519",9181,16800
"8520",10610,20446
"8521",10726,18221
"8522",135138,69310
"8523",95681,83922
"8524",1119,12660
"8525",57172,215303
"8526",27101,12301
"8527",1446,12990
"8528",27445,26875
"8529",4709,66495
"8530",6272,20661
"8531",3913,16779
"8532",6118,19891
"8533",9002,14065
"8534",6129,19989
"8535",2710,14933
"8536",6376,20312
"8538",54556,71777
"8539",7486,22427
"8540",4284,17339
"8541",25823,26945
"8542",29948,71839
"8543",55750,69923
"8544",4738,18002
"8545",22955,29871
"8546",5244,18670
"8547",5130,13026
"8548",8639,11754
"8549",2566,14406
"8550",51715,19335
"8555",53829,74191
"8556",10166,18408
"8557",23743,64918
"8561",5331,18797
"8562",8446,72102
"8563",286451,77929
"8564",8829,18186
"8565",3050,15126
"8566",5564,19079
"8567",55082,234023
"8568",8704,53418
"8569",27297,12909
"8570",5828,19302
"8571",54480,100910
"8572",22915,70945
"8573",27185,244667
"8574",4999,18393
"8575",5099,54216
"8576",55763,69940
"8577",11332,70025
"8578",3912,16777
"8579",26276,233405
"8580",90634,100637
"8581",79714,66658
"8582",79812,105450
"8583",10802,77371
"8584",3688,16412
"8585",64922,100061
"8586",4849,232791
"8587",9914,69047
"8588",51660,55951
"8589",6261,20190
"8591",79801,20419
"8592",57761,228775
"8593",4724,17993
"8594",3221,15423
"8595",64127,257632
"8596",23149,74015
"8597",80324,56361
"8598",5715,67151
"8599",55196,67246
"8600",64421,227525
"8601",7138,21955
"8602",60561,72772
"8603",738,68505
"8604",27245,230793
"8605",1719,13361
"8606",388969,68364
"8607",8726,13626
"8608",7472,22413
"8609",64927,67009
"8610",2980,14915
"8611",2314,14248
"8612",79573,234875
"8613",9114,11972
"8614",79415,217370
"8615",6138,66480
"8616",2354,14282
"8617",3223,15425
"8618",8992,11974
"8619",3866,16665
"8620",79968,241627
"8621",58511,56629
"8622",5428,18975
"8623",4355,50997
"8624",6274,20197
"8625",5959,19682
"8626",8729,107338
"8627",9926,226856
"8628",10380,23827
"8629",114818,208439
"8630",54469,65098
"8631",79915,237877
"8632",54904,234135
"8633",23286,211652
"8634",9820,66515
"8635",1080,12638
"8636",1417,12962
"8637",205,11639
"8638",5473,57349
"8639",6231,27370
"8640",3338,57431
"8641",11274,24110
"8642",1293,12835
"8643",23539,57274
"8688",26284,57837
"8689",9780,234839
"8690",60490,66812
"8691",728642,12537
"8692",5741,19226
"8693",10542,68576
"8694",8834,216821
"8695",64755,233913
"8696",51004,217707
"8697",25806,24113
"8698",9049,11632
"8699",685,12223
"8700",55803,216991
"8701",1499,12387
"8702",4853,18129
"8703",24145,55991
"8704",5979,19713
"8705",8638,231655
"8706",140462,69299
"8707",6566,20501
"8708",3621,26356
"8709",9146,15239
"8710",4289,27418
"8711",23171,333433
"8712",6814,20912
"8713",57117,71793
"8714",5702,19182
"8715",1995,15571
"8716",9456,26556
"8717",2936,14782
"8718",54827,244853
"8719",5923,19417
"8720",55245,56046
"8721",1233,12773
"8722",54839,102747
"8723",202018,231225
"8724",5595,26417
"8725",7298,22171
"8726",9911,68875
"8727",26511,74277
"8728",1639,13191
"8729",51594,71169
"8730",53,11432
"8731",7320,22210
"8732",9819,72033
"8733",9518,23886
"8734",10891,19017
"8735",8289,93760
"8736",60494,70884
"8737",147912,20475
"8738",1392,12918
"8739",6565,57738
"8740",3270,15464
"8741",8036,56392
"8742",9132,60613
"8743",9725,208795
"8744",27241,319845
"8745",26999,76884
"8746",10913,13608
"8747",7980,21789
"8748",9618,22032
"8749",8999,53886
"8750",55827,74106
"8751",80143,66641
"8752",11168,101739
"8753",6640,20648
"8754",9497,218756
"8755",79088,235028
"8761",6747,67437
"8762",389177,208613
"8763",200424,194388
"8764",23635,66970
"8765",8817,14172
"8766",6005,19743
"8767",402055,70118
"8768",64577,237320
"8769",56006,71997
"8770",54477,109135
"8771",9774,72567
"8772",2151,14064
"8773",3859,268482
"8774",79000,69885
"8775",9215,16795
"8776",64834,54325
"8777",2909,232906
"8778",653808,69036
"8779",6161,19951
"8782",9341,22319
"8783",5720,19186
"8784",80195,66039
"8785",2550,54393
"8786",528,66335
"8787",6387,20315
"8788",4194,17248
"8789",7408,22323
"8790",64219,18744
"8791",1179,23844
"8792",8535,12418
"8793",9885,228983
"8794",51751,75689
"8795",57794,70616
"8796",50507,50490
"8797",645,233016
"8798",5557,19075
"8799",3207,15396
"8800",79892,210711
"8801",57406,66082
"8802",3858,16661
"8803",3890,16680
"8804",7504,22439
"8805",2968,14885
"8806",759,12346
"8807",4820,18087
"8808",54851,56503
"8809",11131,268958
"8810",2642,14527
"8811",49856,59002
"8812",11345,93739
"8813",10979,218952
"8814",7544,22764
"8815",140460,117589
"8816",9242,17681
"8817",113419,21766
"8818",663,12175
"8819",2217,14132
"8820",51265,213084
"8821",26039,269397
"8822",51719,12283
"8823",136,11541
"8824",56886,320011
"8825",10573,68611
"8826",5983,69263
"8827",5134,18567
"8828",1677,13368
"8829",261726,226591
"8830",1635,320685
"8831",9587,66591
"8832",10309,218630
"8833",86,56456
"8834",7060,21828
"8835",208,11652
"8836",98,75572
"8837",2622,104346
"8852",22879,270096
"8853",64689,74498
"8854",1370,71756
"8855",55255,218460
"8856",2172,16204
"8857",4983,94190
"8858",2861,14763
"8859",5264,16922
"8860",5352,26432
"8861",11280,24046
"8862",9126,13006
"8863",65997,68939
"8864",9454,26558
"8865",9371,16569
"8866",10768,229709
"8867",96626,110829
"8868",56253,54698
"8869",4487,17701
"8870",9377,12858
"8871",92689,68303
"8872",22902,52822
"8873",2275,14201
"8874",3162,15368
"8875",27230,28146
"8876",26577,76477
"8877",2978,14913
"8878",8431,23957
"8879",81029,22419
"8880",10456,23897
"8881",905,72949
"8882",55644,66246
"8883",54517,78697
"8884",4585,140474
"8885",9711,100502698
"8886",4678,50927
"8887",8019,67382
"8888",4809,20826
"8889",1106,244059
"8890",81839,229658
"8891",23190,67812
"8892",2835,14738
"8893",26472,66755
"8894",54918,67213
"8895",9840,67596
"8896",2057,13857
"8897",6689,272382
"8898",63893,217342
"8902",84722,56742
"8903",3589,16156
"8904",10728,56351
"8905",8689,16673
"8906",57017,67914
"8907",8761,230721
"8908",11004,73804
"8909",6046,14312
"8910",54540,212483
"8911",51150,20318
"8912",1142,108043
"8913",5504,66849
"8914",79783,192136
"8915",26119,100017
"8916",6694,75396
"8917",2926,231413
"8918",64211,16873
"8919",4071,17112
"8920",26960,26422
"8921",311,11744
"8922",54910,20353
"8923",286,11733
"8924",23281,77521
"8925",3008,50709
"8926",3848,16678
"8927",56674,56786
"8928",23066,67088
"8929",6402,20343
"8930",55323,67557
"8931",1741,53310
"8932",5860,110391
"8933",9344,381921
"8934",6307,66234
"8935",23650,72169
"8936",10014,15184
"8937",6683,50850
"8938",9482,55943
"8939",3911,16776
"8940",9831,78834
"8941",2662,14560
"8942",4150,17188
"8943",493,381290
"8944",6229,20088
"8945",9423,18208
"8946",54930,219072
"8947",26469,19253
"8948",390940,641361
"8949",79646,211347
"8950",5782,19248
"8951",10049,23950
"8952",23552,105278
"8953",25975,54156
"8954",80036,226025
"8955",9221,70769
"8956",9644,14218
"8957",28954,19700
"8958",7802,75563
"8959",9805,69938
"8960",2176,14088
"8961",952,12494
"8962",7019,21780
"8964",55471,73694
"8965",10418,233744
"8966",10969,69072
"8967",10333,21899
"8968",51143,235661
"8969",5551,18646
"8970",60506,236690
"8971",6926,21386
"8972",6707,20766
"8973",26011,23966
"8974",22921,76467
"8975",11211,93897
"8976",6414,20363
"8977",6016,19769
"8978",8536,52163
"8979",54541,74747
"8980",6010,212541
"8981",2588,50917
"8982",72,11468
"8983",23409,75387
"8984",9761,109154
"8985",26015,68925
"8986",919,12503
"8987",55069,71667
"8988",9365,16591
"8989",1357,109697
"8990",55351,64293
"8991",5795,19271
"8992",4218,17274
"8993",27132,102278
"8994",55109,66549
"8995",81605,68205
"8998",55210,108888
"8999",3312,15481
"9000",9858,241289
"9001",8553,20893
"9002",55906,245522
"9003",23314,212712
"9004",171558,19208
"9005",10452,53333
"9006",55284,66799
"9007",26575,56533
"9008",27352,105835
"9009",442194,258506
"9010",79736,68550
"9013",5549,116847
"9014",6528,114479
"9015",3727,16478
"9016",7756,22680
"9017",9967,230753
"9018",1130,17101
"9019",4756,18007
"9020",114885,106326
"9021",5704,23996
"9022",10443,381695
"9023",7165,66314
"9024",10103,66805
"9025",957,12499
"9026",28964,216963
"9027",1843,19252
"9028",9908,23881
"9029",7104,229302
"9030",1013,12555
"9031",56892,69068
"9032",23469,213109
"9042",22897,214552
"9043",9350,12622
"9044",23,224742
"9045",55105,67769
"9046",8642,233651
"9047",7786,26404
"9048",60526,68832
"9049",10535,69724
"9050",29880,66248
"9051",25936,381318
"9052",2877,14776
"9053",6299,58198
"9054",11124,14084
"9055",7433,22354
"9056",50832,57253
"9057",79781,74918
"9058",29957,229731
"9059",7041,21804
"9060",2138,14048
"9061",57553,194401
"9062",1269,12802
"9063",2739,109801
"9064",8520,107435
"9065",3060,15171
"9066",25782,98732
"9067",26191,19260
"9068",5732,19217
"9069",7570,67255
"9070",7518,108138
"9071",6155,19942
"9072",79086,66818
"9073",54677,74114
"9074",6397,74136
"9075",2791,66066
"9081",6355,20293
"9082",6196,20112
"9083",7137,21954
"9084",10693,12467
"9104",9509,216725
"9105",81606,77889
"9106",3663,27056
"9107",64285,13650
"9108",51154,69902
"9109",9941,208194
"9110",57509,102103
"9111",10090,338362
"9112",84148,67773
"9113",8995,240873
"9114",6124,67891
"9130",55142,66296
"9131",79709,234407
"9135",3615,23918
"9136",783,12296
"9137",81619,52588
"9138",3751,16508
"9139",5192,668173
"9140",10231,53901
"9141",10201,54369
"9142",60685,21769
"9143",81556,69882
"9144",3149,15354
"9145",79785,632971
"9146",92579,68401
"9147",64137,192663
"9148",23523,104248
"9149",1762,13401
"9150",529,11973
"9151",7013,21749
"9152",9685,216705
"9153",10316,14767
"9154",6361,20295
"9155",29946,170742
"9156",55295,234378
"9157",6320,20256
"9158",51117,227683
"9159",54020,224674
"9160",8328,14582
"9161",517,67942
"9162",8708,26877
"9163",5514,52040
"9164",54801,230376
"9165",80153,353190
"9166",4121,17155
"9167",9094,22248
"9168",55823,71732
"9169",8479,233876
"9170",375035,108735
"9171",64718,74154
"9172",64772,217364
"9173",79719,66939
"9174",22906,67095
"9175",5927,214899
"9176",51380,246277
"9177",3459,15979
"9178",150160,242891
"9179",3728,16480
"9180",30820,70357
"9181",5528,21770
"9182",4356,13384
"9183",1819,13495
"9184",84179,243197
"9185",27121,234130
"9186",23604,13143
"9187",53371,269113
"9188",23609,67027
"9189",6722,20807
"9190",9968,59024
"9191",1738,13382
"9192",6649,20657
"9193",58504,239027
"9194",55966,230959
"9195",10869,71472
"9196",3082,15234
"9197",2175,14087
"9198",3562,16187
"9199",11144,13404
"9200",4058,17005
"9201",79625,68169
"9202",53944,214897
"9203",3605,16171
"9204",3110,15285
"9205",5582,18752
"9206",6541,11987
"9207",79949,226245
"9208",1116,12654
"9209",10153,12607
"9210",80745,72167
"9211",3952,16846
"9212",7314,22187
"9213",3737,16490
"9214",56287,66283
"9215",10848,333654
"9216",65979,100169
"9217",56834,107173
"9218",5875,56187
"9219",29108,66824
"9220",3206,15395
"9221",29844,69714
"9222",7297,54721
"9223",10278,13644
"9224",6712,20743
"9225",56995,68842
"9226",4674,17954
"9227",5915,218772
"9228",10302,330959
"9229",1298,12840
"9230",23415,380728
"9231",79819,242584
"9232",51650,14548
"9233",10267,51801
"9236",80055,241062
"9237",10671,22428
"9238",78996,78412
"9239",6764,76954
"9240",5971,19698
"9241",22974,72119
"9242",9133,12442
"9243",27440,214932
"9244",10052,14615
"9245",8516,241226
"9246",29997,68077
"9247",8444,226419
"9248",53407,71116
"9249",9721,432839
"9250",1312,12846
"9251",6895,21357
"9252",3593,16160
"9253",9909,229541
"9254",58526,68041
"9255",10042,70823
"9256",1746,13392
"9257",57018,56706
"9258",6770,20845
"9259",5464,67895
"9260",23451,81898
"9261",2636,231044
"9262",8417,53331
"9263",23198,103554
"9264",1043,23833
"9265",23708,14853
"9266",55924,109050
"9267",6293,224705
"9268",29789,67059
"9269",50486,14373
"9270",5864,19339
"9271",11116,75296
"9272",10767,56422
"9273",26052,103967
"9274",9013,21341
"9275",2637,14472
"9276",9402,17444
"9277",3815,16590
"9278",7707,22661
"9283",55715,114255
"9284",7328,22214
"9285",6428,20383
"9286",79017,110175
"9287",51129,57875
"9288",6884,99730
"9289",29943,18599
"9290",9673,229517
"9291",7095,69276
"9292",54842,98682
"9293",9697,170829
"9294",4141,216443
"9295",9209,71268
"9296",2044,13839
"9297",10328,18117
"9298",10180,19654
"9299",28996,15258
"9300",9364,100972
"9301",357,110380
"9302",11016,223922
"9303",8237,236733
"9304",28958,52469
"9305",6882,68776
"9306",2305,14235
"9307",7179,234129
"9308",6731,66661
"9309",5893,19365
"9310",10220,14561
"9311",3570,16194
"9312",55156,74252
"9313",713,12260
"9314",57728,213081
"9315",6881,24075
"9316",6691,69982
"9317",3776,16526
"9318",54838,226178
"9319",3849,16681
"9320",64799,78250
"9321",11057,54608
"9322",80742,75210
"9323",83734,66795
"9324",1869,13555
"9325",57088,235527
"9326",27173,30791
"9327",23373,382056
"9328",53630,63857
"9330",26994,29864
"9331",358,11826
"9332",79668,52552
"9333",11216,56697
"9334",7852,12767
"9335",80115,207495
"9336",79176,68431
"9337",8736,17929
"9338",5167,18605
"9339",55885,109593
"9340",2294,15227
"9341",11222,94062
"9342",9390,102570
"9343",27094,100502876
"9344",79701,66179
"9345",26470,233878
"9346",389,11853
"9347",1182,12725
"9348",6872,270627
"9349",6561,55961
"9350",23072,94253
"9351",84679,236727
"9352",79644,57357
"9353",4884,18164
"9354",2173,12140
"9355",23089,170676
"9356",4216,26407
"9357",8720,56453
"9358",479,192113
"9359",10810,245880
"9362",8312,12005
"9363",3937,16822
"9364",3175,15379
"9365",10446,16980
"9366",78987,171508
"9367",10234,74511
"9368",4642,338367
"9369",5431,231329
"9370",55187,230895
"9371",3290,15483
"9372",8915,12042
"9373",9815,26431
"9374",339448,97159
"9375",10563,55985
"9376",57658,67488
"9377",1942,13636
"9378",58986,60455
"9379",55336,50788
"9380",5922,114713
"9381",1586,13074
"9382",51596,67675
"9383",10527,233726
"9384",8603,231128
"9385",1572,13107
"9386",9943,108737
"9387",2563,14403
"9388",5918,109222
"9389",27306,54486
"9390",10529,74103
"9391",9508,330119
"9394",79858,208583
"9395",2907,66168
"9396",220972,71779
"9397",7266,56354
"9398",6778,20852
"9399",55755,214444
"9400",10062,22259
"9401",27,11352
"9402",5764,19242
"9403",8481,237222
"9404",2118,18612
"9405",51063,72691
"9406",4759,23956
"9407",1798,13478
"9408",22979,668212
"9409",29968,107272
"9410",780,12305
"9411",8870,15937
"9412",5589,19089
"9413",1163,54124
"9414",23269,29808
"9415",79132,80861
"9416",51284,170743
"9417",1659,217207
"9418",2690,14600
"9419",2033,328572
"9420",2742,237213
"9421",6519,20532
"9422",92609,66525
"9423",5187,18626
"9424",55168,68565
"9425",1327,12857
"9426",1994,15568
"9427",51776,65964
"9428",63904,73547
"9429",51301,218476
"9435",55057,230806
"9436",23061,76795
"9437",5883,19367
"9438",79974,214642
"9439",54587,74761
"9440",8705,54218
"9441",2833,12766
"9442",55737,65114
"9443",1947,13641
"9444",9653,23908
"9445",3640,16336
"9446",9899,64176
"9447",26088,106039
"9448",5028,18441
"9449",4608,53311
"9450",51540,50880
"9451",3903,52855
"9452",114932,67568
"9453",55784,244049
"9454",2903,14811
"9455",51295,26940
"9456",54520,70829
"9457",29074,67681
"9458",8514,16498
"9459",9754,236920
"9460",9590,83397
"9461",5833,68671
"9462",9079,16826
"9463",1979,13688
"9464",140803,225997
"9465",54788,56709
"9466",11163,71207
"9467",4790,18033
"9468",2005,13714
"9472",9463,18693
